customerId,recommendedProducts,bonuses
4,1.Кус-кус Bravolli 350 г — 98₽ (-24₽)\n 2. Масло оливковое Olivari Extra virgin 500 мл — 279₽ (-230₽) \n 3. Капсулы для стирки Color Tide, 12 шт — 219₽ (-56₽), 576
1727975,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,267
1728026,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,106
1728118,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,462
1728187,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,487
1728231,4719860716223|4714050000038|4710110000581|4711437000063|4710209701139|4710114105046|4710105010724|4710094012686|4710515533028|4710247001765,21
1728309,20451042|20424183|20415723|20370688|20333225|20332419|20307585|20301149|20246068|20246013,380
1728392,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,245
1728460,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,161
1728545,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,380
1728781,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,267
1728927,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,458
1728996,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,192
1729030,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,184
1729047,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,488
1729085,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,304
1729214,8999118015100|4710126152007|4710095958006|4718057701769|4710866000507|4710085120697|4710085120680|20424183|20415723|20406349,306
1729245,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,528
1729306,20451042|20424183|20415723|20406349|20370688|20333225|20332419|20301149|20246068|20246013,276
1729344,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,284
1729351,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,434
1729924,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,457
1729955,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,448
1730005,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,583
1730012,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,430
1730036,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,227
1730128,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,186
1730333,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,334
1730616,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,263
1730623,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,155
1730722,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,6
1730913,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,231
1731194,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,234
1731248,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,372
1731316,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,186
1731415,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,510
1731422,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,232
1731569,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,492
1731590,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,283
1731781,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,533
1731880,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,504
1732344,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,488
1732696,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,225
1732917,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,455
1733082,4711258001508|4710088414328|20451042|20424183|20406349|20370688|20333225|20332419|20307585|20301149,78
1733204,4712278884263|4711634000965|47100312|4711686006090|4710998000802|4710731060124|4710363382045|4710247005206|4710032601194|4710015103370,356
1733228,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,263
1733242,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,84
1733280,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,281
1733297,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,248
1733426,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,451
1733600,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,355
1733617,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,257
1733624,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,151
1733716,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,464
1733778,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,296
1733884,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,290
1733938,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,344
1733945,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,22
1733952,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,453
1734126,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,228
1734362,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,202
1734522,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,330
1734539,20451042|20424183|20415723|20406349|20370688|20333225|20332419|20301149|20246068|20246013,476
1734652,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,262
1734836,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,474
1734874,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,215
1734881,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,262
1734966,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,487
1734980,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,362
1735031,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,153
1735109,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,220
1735253,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,102
1735284,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,549
1735314,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,293
1735406,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,90
1735475,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,457
1735635,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,330
1735727,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,550
1735789,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,537
1735819,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,269
1735840,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,247
1735925,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,240
1736021,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,201
1736052,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,192
1736144,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,81
1736229,20451042|20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068,345
1736274,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,363
1736298,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,70
1736861,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,349
1736892,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,253
1737417,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,1
1737769,4719111313102|4714082210610|4711703330122|4710233101035|4710191020003|4710452110115|4710290004096|4711985100024|4710583996008|4710063312120,398
1737783,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,293
1737981,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,368
1738544,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,262
1738667,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,165
1738698,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,116
1738759,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,45
1738858,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,164
1738926,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,423
1739015,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,95
1739121,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,441
1739343,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,27
1739350,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,514
1739374,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,558
1739619,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,304
1739688,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,108
1739725,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,272
1740028,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,66
1740059,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,503
1740141,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,9
1740219,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,148
1740530,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,439
1740592,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,486
1740677,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,390
1740813,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,348
1740875,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,61
1740882,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,411
1741018,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,405
1741148,4712934010074|4710176016045|4710088430922|4711524001041|4710549000664|4710290007011|4710022102892|719859796117|40000015314|4710088432476,73
1741162,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,592
1741292,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,80
1741384,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,75
1741469,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,546
1741599,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,231
1741773,4711713290065|4710140601512|4711369000025|4710626055310|4710189600101|4710543214012|4714981010038|20424183|20415723|20406349,419
1741780,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,138
1741797,4712278884263|4711634000965|47100312|4711686006090|4710998000802|4710731060124|4710363382045|4710247005206|4710032601194|4710015103370,323
1741810,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,263
1741858,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,128
1741872,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,161
1742015,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,302
1742053,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,57
1742145,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,317
1742312,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,41
1742510,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,482
1742572,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,263
1742596,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,478
1742633,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,300
1742787,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,506
1742855,4710626521716|4712494215773|4710105020310|4717097101027|4710105026411|4014400901573|4714381003128|4710857472634|20424183|20415723,419
1742916,4712278884263|4711634000965|47100312|4711686006090|4710998000802|4710731060124|4710363382045|4710247005206|4710032601194|4710015103370,486
1743166,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,526
1743937,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,476
1744606,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,354
1745214,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,156
1745238,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,579
1745498,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,39
1745566,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,524
1745696,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,486
1745832,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,446
1746044,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,138
1746075,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,222
1746235,4714050000038|4710110000581|4711437000063|4710209701139|4712278884263|4711634000965|4714058833126|4710998000802|4710731060124|4710363382045,256
1746266,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,538
1746501,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,312
1746846,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,18
1746853,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,41
1746884,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,513
1747027,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,193
1747232,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,328
1747249,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,599
1747256,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,66
1747270,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,439
1747300,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,201
1747324,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,26
1747355,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,343
1747416,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,329
1747560,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,166
1747591,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,193
1747645,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,98
1747751,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,12
1747980,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,535
1748178,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,550
1748338,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,373
1748536,4719859015078|4719859015061|20307585|20424183|20415723|20406349|20370688|20333225|20332419|20301149,335
1748598,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,206
1748635,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,555
1748826,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,10
1748901,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,542
1748925,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,464
1749021,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,266
1749076,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,121
1749137,4711686006090|4710998000802|4710731060124|4710363382045|4710247005206|4710032601194|4710015103370|4714681951181|4710290003082|4710088410382,512
1749182,20451042|20424183|20415723|20406349|20370688|20333225|20332419|20301149|20246068|20246013,445
1749298,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,373
1749311,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,174
1749328,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,216
1749533,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,68
1749618,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,256
1749656,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,402
1749694,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,362
1749724,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,409
1749755,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,28
1749861,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,315
1749885,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,552
1749892,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,404
1749939,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,101
1750256,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,245
1750270,20514235|20451042|20424183|20415723|20406349|20370688|20333225|20332419|20301149|20246013,232
1750348,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,415
1750379,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,383
1750416,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,434
1750430,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,96
1750492,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,394
1750614,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,92
1750638,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,366
1750676,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,219
1750713,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,114
1750737,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,160
1750942,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,398
1750966,4712494215773|4710105020327|4717097101027|4710144101452|4711634002587|4014400901573|4711080010112|20424183|20415723|20406349,220
1751000,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,265
1751017,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,451
1751055,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,230
1751253,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,87
1751604,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,372
1751673,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,180
1751734,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,128
1751864,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,330
1751949,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,380
1752069,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,106
1752076,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,287
1752106,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,478
1752175,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,109
1752199,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,210
1752250,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,267
1752274,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,525
1752397,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,401
1752472,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,153
1752625,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,102
1752670,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,81
1752878,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,74
1752939,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,422
1752960,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,33
1753042,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,402
1753202,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,224
1753240,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,190
1753271,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,326
1753394,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,4
1753714,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,322
1753813,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,317
1753967,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,523
1753981,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,537
1754100,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,411
1754148,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,339
1754407,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,562
1754438,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,120
1754476,20451042|20424183|20415723|20406349|20370688|20333225|20332419|20301149|20246068|20246013,208
1754575,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,183
1754599,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,296
1754605,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,285
1754612,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,299
1754643,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,42
1754766,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,221
1754780,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,445
1754803,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,170
1754933,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,140
1755039,4717101101265|4714276113888|4710105051628|4710871000356|4710583920003|20246013|4711039232190|4710043131703|4710011405133|20246068,450
1755060,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,431
1755152,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,397
1755275,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,146
1755343,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,437
1755350,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,135
1755435,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,24
1755459,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,211
1755565,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,319
1755596,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,491
1756012,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,437
1756043,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,75
1756104,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,540
1756159,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,356
1756234,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,63
1756319,4711686006090|4710998000802|4710731060124|4710363382045|4710032601194|4710015103370|4711128668787|4710960892077|4710247005206|4710467221516,480
1756357,20424183|20415723|20406349|20370688|20333225|20332419|20307585|20301149|20246068|20246013,223
